year,EventId,EventScheduleId,EventType,EventName,FacilityId,FacilityName,AllDay,StartTimeISO8601,EndTimeISO8601,ItemColor,FontColor,top_events,duration,interval,duration_hour,month,location
2021,139,28,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-02-17 15:30:00 UTC,2021-02-17 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,2,Other
2021,139,29,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-02-18 15:30:00 UTC,2021-02-18 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,2,Other
2021,139,30,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-02-19 15:30:00 UTC,2021-02-19 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,2,Other
2021,139,31,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-02-22 15:30:00 UTC,2021-02-22 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,2,Other
2021,139,32,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-02-23 15:30:00 UTC,2021-02-23 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,2,Other
2021,139,33,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-02-24 15:30:00 UTC,2021-02-24 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,2,Other
2021,139,34,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-02-25 15:30:00 UTC,2021-02-25 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,2,Other
2021,139,35,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-02-26 15:30:00 UTC,2021-02-26 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,2,Other
2021,139,36,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-01 15:30:00 UTC,2021-03-01 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,37,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-02 15:30:00 UTC,2021-03-02 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,38,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-03 15:30:00 UTC,2021-03-03 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,39,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-04 15:30:00 UTC,2021-03-04 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,40,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-05 15:30:00 UTC,2021-03-05 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,41,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-08 15:30:00 UTC,2021-03-08 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,42,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-09 15:30:00 UTC,2021-03-09 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,43,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-10 15:30:00 UTC,2021-03-10 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,44,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-11 15:30:00 UTC,2021-03-11 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,45,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-12 15:30:00 UTC,2021-03-12 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,46,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-15 15:30:00 UTC,2021-03-15 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,47,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-16 15:30:00 UTC,2021-03-16 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,48,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-17 15:30:00 UTC,2021-03-17 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,49,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-18 15:30:00 UTC,2021-03-18 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,50,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-19 15:30:00 UTC,2021-03-19 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,51,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-22 15:30:00 UTC,2021-03-22 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,52,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-23 15:30:00 UTC,2021-03-23 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,53,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-24 15:30:00 UTC,2021-03-24 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,54,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-25 15:30:00 UTC,2021-03-25 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,55,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-26 15:30:00 UTC,2021-03-26 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,56,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-29 08:00:00 UTC,2021-03-29 08:00:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,0,0,,3,Other
2021,139,57,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-29 15:30:00 UTC,2021-03-29 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,58,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-30 15:30:00 UTC,2021-03-30 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,59,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-03-31 15:30:00 UTC,2021-03-31 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,3,Other
2021,139,60,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-01 15:30:00 UTC,2021-04-01 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,61,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-02 15:30:00 UTC,2021-04-02 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,62,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-05 15:30:00 UTC,2021-04-05 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,63,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-06 15:30:00 UTC,2021-04-06 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,64,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-07 15:30:00 UTC,2021-04-07 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,65,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-08 15:30:00 UTC,2021-04-08 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,66,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-09 15:30:00 UTC,2021-04-09 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,67,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-12 15:30:00 UTC,2021-04-12 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,68,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-13 15:30:00 UTC,2021-04-13 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,69,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-14 15:30:00 UTC,2021-04-14 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,70,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-15 15:30:00 UTC,2021-04-15 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,71,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-16 15:30:00 UTC,2021-04-16 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,72,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-19 15:30:00 UTC,2021-04-19 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,73,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-20 15:30:00 UTC,2021-04-20 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,74,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-21 15:30:00 UTC,2021-04-21 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,75,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-22 15:30:00 UTC,2021-04-22 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,76,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-23 15:30:00 UTC,2021-04-23 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,77,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-26 15:30:00 UTC,2021-04-26 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,78,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-27 15:30:00 UTC,2021-04-27 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,79,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-28 15:30:00 UTC,2021-04-28 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,80,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-29 15:30:00 UTC,2021-04-29 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,81,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-04-30 15:30:00 UTC,2021-04-30 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,4,Other
2021,139,82,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-03 15:30:00 UTC,2021-05-03 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,83,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-04 15:30:00 UTC,2021-05-04 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,84,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-05 15:30:00 UTC,2021-05-05 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,85,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-06 15:30:00 UTC,2021-05-06 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,86,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-07 15:30:00 UTC,2021-05-07 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,87,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-10 15:30:00 UTC,2021-05-10 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,88,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-11 15:30:00 UTC,2021-05-11 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,89,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-12 15:30:00 UTC,2021-05-12 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,90,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-13 15:30:00 UTC,2021-05-13 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,91,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-14 15:30:00 UTC,2021-05-14 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,92,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-17 15:30:00 UTC,2021-05-17 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,93,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-18 15:30:00 UTC,2021-05-18 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,94,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-19 15:30:00 UTC,2021-05-19 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,95,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-20 15:30:00 UTC,2021-05-20 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,96,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-21 15:30:00 UTC,2021-05-21 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,97,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-24 15:30:00 UTC,2021-05-24 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,98,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-25 15:30:00 UTC,2021-05-25 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,99,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-26 15:30:00 UTC,2021-05-26 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,100,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-27 15:30:00 UTC,2021-05-27 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,101,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-28 15:30:00 UTC,2021-05-28 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,102,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-05-31 15:30:00 UTC,2021-05-31 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,5,Other
2021,139,103,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-01 15:30:00 UTC,2021-06-01 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,104,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-02 15:30:00 UTC,2021-06-02 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,105,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-03 15:30:00 UTC,2021-06-03 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,106,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-04 15:30:00 UTC,2021-06-04 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,107,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-07 15:30:00 UTC,2021-06-07 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,108,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-08 15:30:00 UTC,2021-06-08 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,109,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-09 15:30:00 UTC,2021-06-09 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,110,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-10 15:30:00 UTC,2021-06-10 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,111,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-11 15:30:00 UTC,2021-06-11 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,112,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-14 15:30:00 UTC,2021-06-14 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,113,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-15 15:30:00 UTC,2021-06-15 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,114,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-16 15:30:00 UTC,2021-06-16 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,115,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-17 15:30:00 UTC,2021-06-17 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,116,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-18 15:30:00 UTC,2021-06-18 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,117,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-21 15:30:00 UTC,2021-06-21 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,118,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-22 15:30:00 UTC,2021-06-22 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,119,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-23 15:30:00 UTC,2021-06-23 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,120,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-24 15:30:00 UTC,2021-06-24 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,121,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-25 15:30:00 UTC,2021-06-25 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,122,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-28 15:30:00 UTC,2021-06-28 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,123,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-29 15:30:00 UTC,2021-06-29 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,124,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-06-30 15:30:00 UTC,2021-06-30 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,6,Other
2021,139,125,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-07-01 15:30:00 UTC,2021-07-01 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,7,Other
2021,139,126,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-07-02 15:30:00 UTC,2021-07-02 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,7,Other
2021,139,127,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-07-05 15:30:00 UTC,2021-07-05 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,7,Other
2021,139,128,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-07-06 15:30:00 UTC,2021-07-06 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,7,Other
2021,139,129,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-07-07 15:30:00 UTC,2021-07-07 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,7,Other
2021,139,130,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-07-08 15:30:00 UTC,2021-07-08 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,7,Other
2021,139,131,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-07-09 15:30:00 UTC,2021-07-09 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,7,Other
2021,139,132,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-07-12 15:30:00 UTC,2021-07-12 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,7,Other
2021,139,133,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-07-13 15:30:00 UTC,2021-07-13 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,7,Other
2021,139,134,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-07-14 15:30:00 UTC,2021-07-14 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,7,Other
2021,139,135,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-07-15 15:30:00 UTC,2021-07-15 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,7,Other
2021,139,136,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-07-16 15:30:00 UTC,2021-07-16 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,7,Other
2021,139,137,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-07-19 15:30:00 UTC,2021-07-19 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,7,Other
2021,139,138,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-07-20 15:30:00 UTC,2021-07-20 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,7,Other
2021,139,139,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-07-21 15:30:00 UTC,2021-07-21 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,7,Other
2021,139,140,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-07-22 15:30:00 UTC,2021-07-22 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,7,Other
2021,139,141,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-07-23 15:30:00 UTC,2021-07-23 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,7,Other
2021,139,142,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-07-26 15:30:00 UTC,2021-07-26 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,7,Other
2021,139,143,P,DOL - IT Technology & Healthcare Administration Wo,-1,,FALSE,2021-07-27 15:30:00 UTC,2021-07-27 18:30:00 UTC,#ff0000,#fff,DOL - IT Technology & Healthcare Administration Wo,10800,10800,3,7,Other
